Query,username,created_at,verified,followers_count,friends_count,listed_count,tweet,date,Img_present,likes,comments,retweets,tags,mentions,sum_followers_mention,url_count
artificial intelligence,Compass Intelligence@CompassIntel,2008-09-09 14:21:24,0,3436,4540,459,Marketing Article page #ArtificialIntelligence #learning #machinelearning via http://twinybots.ch https://essentials.news/ai/marketing/article?url=https://www.forbes.com/sites/markminevich/2020/03/03/4-ways-that-you-can-prove-roi-from-ai/…,3:12 pm · 8 Mar 2020,0,0,0,0,"#ArtificialIntelligence,#learning,#machinelearning",,0,2
artificial intelligence,Prakash Advani@prakashadvani,2009-04-09 10:42:08,0,41142,40548,336,What Happens When Tinder and AI 'Hook Up'? #ArtificialIntelligence #learning #machinelearning via http://twinybots.ch,4:21 pm · 8 Mar 2020,1,0,0,1,"#ArtificialIntelligence,#learning,#machinelearning",,0,3
artificial intelligence,Bojana Vukov@BojanaVukov,2018-10-20 18:09:53,0,4492,4221,32,"South Korea has completed the development of K-City, an unpopulated city for #AutonomousVehicle testing based on #5G mobile networks.

By @welcomeai
#ai #artificialintelligence #machinelearning #5g #selfdriving #autonomous #selfdrivingcar #tech",3:35 pm · 8 Mar 2020,1,3,0,5,"#AutonomousVehicle,#5G,#ai,#artificialintelligence,#machinelearning,#5g,#selfdriving,#autonomous,#selfdrivingcar,#tech",@welcomeai,4648,0
artificial intelligence,Apurva Chamaria@a1purva,2009-04-16 08:08:41,1,9483,4620,1460,"The latest ABCD (Advertising, Brands, Campaigns and Digital) Daily! https://paper.li/a1purva/1394437225?edition_id=c1848540-6110-11ea-99c6-002590a5ba2d… #artificialintelligence #coronavirus",1:15 pm · 8 Mar 2020,1,0,0,1,"#artificialintelligence,#coronavirus",,0,3
artificial intelligence,Pedram@McQubit,2014-11-23 14:14:58,0,1163,343,1,Defining your AI Product Strategy: 7 Areas of Focus http://dlvr.it/RRSkrr #artificialintelligence #strategy #machinelearning,12:37 pm · 8 Mar 2020,1,0,0,1,"#artificialintelligence,#strategy,#machinelearning",,0,1
artificial intelligence,MAKERDEMY@makerdemy,2015-10-17 12:53:47,0,6099,5793,54,"Robotic technology easing pain for knee surgery patients at Bolivar, Mo. hospital

https://ky3.com/content/news/New-robotic-technology-in-the-Ozarks--568518051.html…
#robot #technology #engineering #arduino #stem #tech #artificialintelligence #automation #ai #raspberrypi #machinelearning #robotics",11:00 am · 8 Mar 2020,1,4,0,4,"#robot,#technology,#engineering,#arduino,#stem,#tech,#artificialintelligence,#automation,#ai,#raspberrypi,#machinelearning,#robotics",,0,1
artificial intelligence,Ingentium@Ingentium_Inc,2016-11-09 20:16:42,0,114,29,8,#ArtificialIntelligence #AI in oncology. http://dlvr.it/RRSW5Y,9:46 am · 8 Mar 2020,0,1,0,1,"#ArtificialIntelligence,#AI",,0,1
artificial intelligence,Gena Bianco@GBianco_,2013-04-26 21:18:04,0,173,380,0,Day 3- up & out ready to learn! Excited to learn more about artificial intelligence (AI) in the legal profession...,6:20 pm · 7 Mar 2020,1,2,0,0,,,0,0
artificial intelligence,Darren L Dahly@statsepi,2010-10-02 03:13:22,0,10751,2820,296,"Editor: ""You forgot the obligatory mention of artificial intelligence.""",3:14 pm · 7 Mar 2020,1,40,4,1,,,0,0
artificial intelligence,Ambient Malice@Ambient_Malice,2011-12-01 05:31:26,0,372,299,22,"That a huge number of people do not understand the ending of AI: Artificial Intelligence is both depressing and flabbergasting.

It is a flawless ending. The culmination of everything the film has built towards. Bittersweet and tragic. A juxtaposition of truth and fairy tale.",10:06 am · 7 Mar 2020,1,0,1,0,,,0,0
artificial intelligence,Flow Academy@AcademyFlow,2016-06-08 00:47:01,0,9,0,1,Artificial Intelligence and the Future of Cisco Contact Centers https://oal.lu/Ekka9,9:34 am · 7 Mar 2020,1,1,0,1,,,0,1
artificial intelligence,Kalva Anjan anna yuva Sena@AnjanSena,2018-09-22 05:09:58,0,25,208,0,"Artificial intelligence in clinical research from SAS, GREAT SOFTWARE , GREAT WORTHY",8:34 am · 7 Mar 2020,1,3,0,0,,,0,0
artificial intelligence,Stuart@bizdevgcc,2014-03-14 09:57:23,0,1420,3107,27,This Travis Scott Song Was Created By Artificial Intelligence http://dlvr.it/RRNvT4,1:14 am · 7 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Unity@unity3d,2008-07-22 14:48:36,1,378947,1739,4410,"Do you want to make better, smarter games? Our newest Unity Learn course will teach you how to leverage artificial intelligence to enhance your Unity projects ",11:00 pm · 6 Mar 2020,0,224,3,66,,,0,2
artificial intelligence,Southgate Technologies Limited@Southgtechltd,2017-12-12 11:08:33,0,27,71,1,European Leadership on Artificial Intelligence https://oal.lu/YtCKv,2:47 pm · 6 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Abyssal The Artificial intelligence@HighTechBlue,2019-05-22 07:26:11,0,3205,160,23,"I'm bored and I would like to try this

 -Put image of your character
 -do not be angry about the rating

 The rating will be for stars!

  ☆☆☆☆
  ☆☆☆
  ☆☆
  ☆
 ",2:25 pm · 6 Mar 2020,0,51,18,5,,,0,0
artificial intelligence,Sreenivas Kurup@KurupSreenivas,2018-04-07 16:56:05,0,7,41,0,"We are equipped with more than 20 Data Scientists and analytics consultants with knowledge and experience in a vast set of techniques such as Data Mining and Machine Learning, enabling the business to successfully implement Artificial Intelligence (AI).",12:52 pm · 6 Mar 2020,1,1,0,0,,,0,0
artificial intelligence,SIKUR@sikur,2015-02-20 19:03:07,0,3374,4618,28,Hader Security and Communications Systems Roadshow 2020 opens a conversation on the importance of Critical Communications and Artificial Intelligence towards making cities safer with Motorola Solutions. See more at SIKUR Blog: https://bit.ly/32RNZCW,10:03 am · 6 Mar 2020,1,2,0,4,,,0,1
artificial intelligence,Bikash thapa@bikashny,2012-07-17 04:02:23,0,3894,3646,20,[100% off] Artificial Intelligence Content Creation Tools 2020 http://dlvr.it/RRLMwg,9:32 am · 6 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Sidheshwar Pandhare@PandhareSidhesh,2014-10-05 07:18:03,0,612,976,13,Global Big Data Conference #MachineLearning #artificialintelligence #learning via http://twinybots.ch http://globalbigdataconference.com/145011/3-top-artificial-intelligence-stocks-to-watch-in-march/industrynews-details.html…,3:56 pm · 8 Mar 2020,0,0,0,3,"#MachineLearning,#artificialintelligence,#learning",,0,2
artificial intelligence,tarosi tuoyo solomon@tuoyosolomon,2011-11-17 21:48:20,0,3,29,0,"Technology for Sales Enablement, Artificial Intelligence and the Future of Sales by Bunmi Jembola CEO SalesRuby. #SLC2020 #SLC20CRM @PipelinerCRM @Bunmi_Jembola",3:55 pm · 8 Mar 2020,1,0,0,0,"#SLC2020,#SLC20CRM","@PipelinerCRM,@Bunmi_Jembola",10163,0
artificial intelligence,Avellio@AvellioUK,2014-02-04 09:04:29,0,683,11,34,"Whilst it is accepted that #ArtificialIntelligence will negatively impact low paying jobs, the market for data labeling is increasing as more data needs manual labelling, it’s expected to grow to $1.2 bn by 2023, as estimated by @cognilytica",3:39 pm · 8 Mar 2020,1,2,0,0,#ArtificialIntelligence,@cognilytica,1984,0
artificial intelligence,Suriya Subramanian@SuriyaSubraman,2017-04-23 20:16:59,0,3967,2824,105,International Women's Day: Our algorithms are sexist - Euronews: International Women's Day: Our algorithms are sexist  Euronews http://dlvr.it/RRT1bB #AI #artificialintelligence #CTO,3:27 pm · 8 Mar 2020,1,3,0,1,"#AI,#artificialintelligence,#CTO",,0,1
artificial intelligence,Kashif Manzoor@kashifmanzoor,2009-12-14 20:01:58,0,1885,4349,217,Steven A. Cohen Raising New Fund to Invest in Private Companies #ArtificialIntelligence #startup via http://twinybots.ch,3:23 pm · 8 Mar 2020,1,1,0,0,"#ArtificialIntelligence,#startup",,0,3
artificial intelligence,Patrick Osinski@patosins,2010-04-22 21:52:37,1,30283,379,3738,The Role of Predictive Analytics in Medical Diagnosis #ArtificialIntelligence via http://twinybots.ch,12:14 pm · 8 Mar 2020,1,0,0,0,#ArtificialIntelligence,,0,3
artificial intelligence,Pedram@McQubit,2014-11-23 14:14:58,0,1163,343,1,Interpretations of Learning http://dlvr.it/RRSZCl #mathematics #statistics #artificialintelligence,10:36 am · 8 Mar 2020,1,0,0,2,"#mathematics,#statistics,#artificialintelligence",,0,1
artificial intelligence,Jickson P@jicksonstephen,2014-05-02 08:46:34,0,2937,3444,51,"If Cuban weren't already a billionaire, here's how he'd start over today. #artificialintelligence https://inc.com/betsy-mikel/mark-cuban-just-gave-out-a-savvy-business-idea-for-free-anyone-could-pursue-it.html…",9:23 am · 8 Mar 2020,1,0,0,0,#artificialintelligence,,0,1
artificial intelligence,MAKERDEMY@makerdemy,2015-10-17 12:53:47,0,6099,5793,54,"A Robotic Finger Learning to Touch

https://machinedesign.com/markets/robotics/article/21125466/a-robotic-finger-learning-to-touch…
#robot #technology #engineering #arduino #stem #tech #artificialintelligence #automation #ai #raspberrypi #machinelearning #robotics",3:30 am · 8 Mar 2020,1,3,0,2,"#robot,#technology,#engineering,#arduino,#stem,#tech,#artificialintelligence,#automation,#ai,#raspberrypi,#machinelearning,#robotics",,0,1
artificial intelligence,{{Jesutimilehin}}@__timilehin,2018-09-05 05:02:09,0,434,392,0,"Hey guys! 
I’m looking for developers

Full stack developer with mobile development skills

UI/UX Designer/Developer

Artificial Intelligence / Machine Learning Developer

Send CVs to olufibiyemi.ipaye@gmail.com",12:58 am · 8 Mar 2020,0,20,2,33,,,0,0
artificial intelligence,IP Media - Software Development Company@IPMedia36638249,2019-05-14 08:13:16,0,1451,1259,0,"A heartbreaking moment illuminating the power of VR to deliver us experiences we could never have in real life.⁠
.
#VirtualReality #virtual #AugmentedReality #ArtificialIntelligence #TechnologyNews #tech #SouthKorea #DataScience #SaturdayThoughts #SaturdayVibes #SaturdayMorning",3:05 pm · 7 Mar 2020,1,1,0,2,"#VirtualReality,#virtual,#AugmentedReality,#ArtificialIntelligence,#TechnologyNews,#tech,#SouthKorea,#DataScience,#SaturdayThoughts,#SaturdayVibes,#SaturdayMorning",,0,0
artificial intelligence,India Research Centre@IndiaResearchC1,2019-10-22 01:58:08,0,149,270,0,"China’s PLA Navy, Size ,Type and Numbers, a graphical guide for Warfare Artificial Intelligence @ChairmanAnuj @indiannavy @adgpi @IAF_MCC @DefenceMinIndia @drajaykumar_ias",9:15 am · 7 Mar 2020,1,10,0,5,,"@ChairmanAnuj,@indiannavy,@adgpi,@IAF_MCC,@DefenceMinIndia,@drajaykumar_ias",8036315,0
artificial intelligence,Dominus Tech@DominusTechTI,2013-06-12 01:24:59,0,2199,2786,16,European Leadership on Artificial Intelligence https://oal.lu/LLPkz,6:23 pm · 6 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Trends Key@TrendsKey,2019-09-12 19:06:29,0,43,5,1,"Top 100 most innovative artificial intelligence (AI) startups, according to CB Insights | Tech News | Startups News https://biz.blogdady.com/high-100-most-revolutionary-synthetic-intelligence-ai-startups-based-on-cb-insights-tech-information-startups-information/…",10:03 am · 6 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Rhotav@rhotav,2019-01-18 12:25:35,0,120,178,0,"BeltaScan ~ Artificial Intelligence based Automated Malware Analysis System 

Coming Soon...",12:38 am · 6 Mar 2020,1,11,0,0,,,0,0
artificial intelligence,Technology News@Techfuturenew,2017-12-11 11:49:08,0,290,403,4,Marketing Article page #MachineLearning #artificialintelligence #learning via http://twinybots.ch https://essentials.news/ai/marketing/article?url=https://www.forbes.com/sites/markminevich/2020/03/03/4-ways-that-you-can-prove-roi-from-ai/…,3:46 pm · 8 Mar 2020,0,0,0,1,"#MachineLearning,#artificialintelligence,#learning",,0,2
artificial intelligence,Jickson P@jicksonstephen,2014-05-02 08:46:34,0,2937,3444,51,"While efforts to increase Arab and ultra-Orthodox participation in hi-tech have gained momentum in recent years, the share of women in hi-tech has remained static at approximately one-third. #artificialintelligence https://jpost.com/Israel-News/International-Womens-Day-Climbing-Israels-hi-tech-ladder-620100…",2:54 pm · 8 Mar 2020,1,0,0,0,#artificialintelligence,,0,1
artificial intelligence,MAKERDEMY@makerdemy,2015-10-17 12:53:47,0,6099,5795,54,"That Robot Next to You is Helping Create a Safer Workplace

https://ehstoday.com/safety-technology/article/21125517/that-robot-next-to-you-is-helping-create-a-safer-workplace…
#robot #technology #engineering #arduino #stem #tech #artificialintelligence #automation #ai #raspberrypi #machinelearning #robotics",2:30 pm · 8 Mar 2020,1,5,0,1,"#robot,#technology,#engineering,#arduino,#stem,#tech,#artificialintelligence,#automation,#ai,#raspberrypi,#machinelearning,#robotics",,0,1
artificial intelligence,The digital god@KeyNode,2012-01-19 10:10:10,0,612,598,16,#AI spending expanding by 50% through 2021 >>> jpmorgan via MikeQuindazzi >>> #ArtificialIntelligence #MachineLearning #DeepLearning #ComputerVision #NLP >>> http://bit.ly/2sNUjwK,2:28 pm · 8 Mar 2020,1,1,0,0,"#AI,#ArtificialIntelligence,#MachineLearning,#DeepLearning,#ComputerVision,#NLP",,0,1
artificial intelligence,Compass Intelligence@CompassIntel,2008-09-09 14:21:24,0,3436,4540,459,A New Approach For Problem Solving and Business Strategy #ArtificialIntelligence #learning #machinelearning via http://twinybots.ch,1:12 pm · 8 Mar 2020,1,0,0,4,"#ArtificialIntelligence,#learning,#machinelearning",,0,3
artificial intelligence,Patrick Osinski@patosins,2010-04-22 21:52:37,1,30283,379,3738,Global Big Data Conference #ArtificialIntelligence #learning #machinelearning via http://twinybots.ch http://globalbigdataconference.com/145011/3-top-artificial-intelligence-stocks-to-watch-in-march/industrynews-details.html…,1:05 pm · 8 Mar 2020,0,0,0,2,"#ArtificialIntelligence,#learning,#machinelearning",,0,2
artificial intelligence,Qube®@QubeCloud,2017-03-01 14:05:36,0,254,1339,0,European Leadership on Artificial Intelligence https://oal.lu/tpeWG,10:33 pm · 7 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Andrew V. Pestano@AVPLive9,2012-01-31 19:46:31,1,825,1624,21,"*Artificial Intelligence learns to predict pandemics*
*Artificial Intelligence considers human activity a pandemic*

... YOU FOOLS! THE END IS NIGH ",2:11 am · 7 Mar 2020,0,1,0,0,,,0,0
artificial intelligence,Kabir Tiamiyu@KabirTiamiyu,2013-11-27 16:45:20,0,115,273,0,"2020 Data Science Africa summer school registration by @dsa_org  is now open.
The summer school is aimed at equipping participants with Machine Leaning, Data Science and Artificial Intelligence skills.

http://datascienceafrica.org/dsa2020kampala/tbd…",12:02 am · 7 Mar 2020,1,4,0,4,,@dsa_org,1838,1
artificial intelligence,saikiran@saikira06147672,2020-02-02 09:08:58,0,0,0,0,"In computer science, artificial intelligence (AI), sometimes called machine intelligence, is intelligence demonstrated by machines, in contrast to the natural intelligence displayed by humans and animals.",11:37 pm · 6 Mar 2020,1,1,1,1,,,0,0
artificial intelligence,Telegraph Technology Intelligence@TelegraphTech,2009-01-29 14:10:39,1,82835,241,3122,".@DeepMind's AI could speed up research into a #coronavirus vaccine https://telegraph.co.uk/technology/2020/03/06/deepminds-ai-could-speed-research-coronavirus-vaccine/…
#ArtificialIntelligence",8:33 pm · 6 Mar 2020,1,0,0,2,"#coronavirus,#ArtificialIntelligence",@DeepMind,286337,3
artificial intelligence,FAU College of Science@FAUScience,2014-08-21 16:11:23,0,501,490,6,"Frontiers in Science Update: We welcome AI expert and researcher from FAU, Will Hahn, Ph.D., to discuss ""How #ArtificialIntelligence is Changing the World."" Learn more: https://facebook.com/events/460995581464176/….",10:20 pm · 5 Mar 2020,1,5,0,0,#ArtificialIntelligence,,0,1
artificial intelligence,Web Design Malta@WebDesignMalta2,2014-01-15 13:16:57,0,624,3901,0,3 Simple but Effective Strategies to Create Consistent Income Online http://feedproxy.google.com/~r/entrepreneur/ebiz/~3/Xx2rIyGH6T8/331050… #Artificial intelligence #tech,2:30 pm · 8 Mar 2020,1,1,0,0,"#Artificial,#tech",,0,3
artificial intelligence,ET Panache@ETPanache,2009-04-29 09:31:57,1,32101,91,387,#ArtificialIntelligence might help us understand mechanisms underlying obstructive #sleep apnea.,8:00 am · 8 Mar 2020,1,1,0,1,"#ArtificialIntelligence,#sleep",,0,2
artificial intelligence,RAND Corporation@RANDCorporation,2009-03-02 22:30:05,1,194959,1343,4627,"How could emerging technologies like #ArtificialIntelligence transform the global order?

RAND experts have explored a range of topics, including AI soldier robots, how AI may be used for military deception, and managing security risks to machine learning.",10:33 pm · 7 Mar 2020,1,14,2,11,#ArtificialIntelligence,,0,2
artificial intelligence,5thcolumn LLC@5thColumnLLC,2012-08-27 21:05:59,0,171,122,31,European Leadership on Artificial Intelligence https://oal.lu/uMvTI,10:32 pm · 7 Mar 2020,1,1,0,0,,,0,1
artificial intelligence,Marina Schultz@SchultzMarina,2011-12-22 21:08:32,0,534,699,13,Don’t fear artificial intelligence. Fear natural stupidity.,6:16 pm · 7 Mar 2020,1,1,0,1,,,0,0
artificial intelligence,wujun@wujun89,2010-11-08 07:31:01,0,8,4,0,"China is going to invest heavily in the New Infrastructures development, including seven sectors: 5G base stations, UHV, intercity high-speed railway and urban rail transit, new energy vehicle charging facilities, big data center, artificial intelligence, and industrial Internet.",5:57 pm · 7 Mar 2020,1,1,0,1,,,0,0
artificial intelligence,MYASA NETWORKS@myasanet,2010-04-05 10:50:04,0,77,26,0,Artificial Intelligence and the Future of Cisco Contact Centers https://oal.lu/nKSUJ,1:03 pm · 7 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,SAM @ Lgk@SAMLgk1,2019-12-27 11:27:27,0,5,46,0,It is not impossible with the advancement of #ArtificialIntelligence technologies. For instance the #5G platform has shown its capability. Are you ready for it?... K ~Baaiii!!!,11:54 am · 7 Mar 2020,1,2,0,2,"#ArtificialIntelligence,#5G",,0,0
artificial intelligence,Savita@SativaAvitas,2014-12-01 08:50:33,0,1098,2103,179,"I had plans to go to an infoday on #ArtificialIntelligence tomorrow in the city of Amersfoort, but after negotiating with my gf i decided to cancel. My girl has an auto-immune disease so i think i should be careful not to drag anything home with me.

Better luck next time..",4:35 am · 7 Mar 2020,0,4,0,2,#ArtificialIntelligence,,0,0
artificial intelligence,Rumors World@RumorsWorld,2015-01-25 00:14:48,0,6,33,1,Artificial Intelligence Yields New Antibiotic http://efreenews.com/a/artificial-intelligence-yields-new-antibiotic…,4:01 am · 7 Mar 2020,1,1,0,0,,,0,1
artificial intelligence,Sisy Bubi@didybubi,2016-06-28 20:22:08,0,18,359,21,New post (WorldMarkets continues with the success of its trading artificial intelligence) has been published on Cryptocurrencies Space - https://cryptocurrencies.space/worldmarkets-continues-with-the-success-of-its-trading-artificial-intelligence/…,12:08 am · 7 Mar 2020,1,1,0,0,,,0,1
artificial intelligence,NthDS@NthDS_AI,2019-04-11 19:49:22,0,6,35,0,"What is the difference between Robotic Process Automation (RPA) and Artificial Intelligence (AI)? “RPA only mimics human thinking by performing strings of tasks, while AI strives to replicate human decision-making processes.”
https://buff.ly/2TxPZvm
#NthDS #ArtificialIntelligence",9:44 pm · 6 Mar 2020,1,2,0,2,"#NthDS,#ArtificialIntelligence",,0,1
artificial intelligence,intelli bridge@BridgeIntelli,2019-12-22 11:44:38,0,1,4,0,"This chip was demoed at Jeff Bezos’s secretive tech conference. It could be key to the future of artificial intelligence.

#intellibridge_limited",8:08 pm · 6 Mar 2020,1,2,0,1,#intellibridge_limited,,0,0
artificial intelligence,NearLearn@nearlearn,2017-11-23 06:21:02,0,486,2505,6,"Artificial Intelligence Trends in 2020. Artificial intelligence is Expanding and growing Every day.
Check this blog for more information: http://bit.ly/3ayH9Vr",7:03 pm · 6 Mar 2020,1,0,0,0,,,0,1
artificial intelligence,Co.Design@FastCoDesign,2010-06-23 21:33:51,1,557871,523,13170,One of every 10 Ikea items gets returned—and 15% of that goes to waste.,10:17 am · 6 Mar 2020,1,6,1,1,,,0,2
artificial intelligence,Alec Lazarescu@alec1a,2009-10-31 14:02:08,0,6479,6683,264,"Is Artificial Intelligence (AI) A Threat To Humans?     
https://buff.ly/2I8b4aW",8:46 am · 6 Mar 2020,1,4,0,6,,,0,1
artificial intelligence,Pedram@McQubit,2014-11-23 14:14:58,0,1163,343,1,Top 3 Selenium Functions To Make Your Life Easier http://dlvr.it/RRSFtR #artificialintelligence #python #webdevelopment #programming #life,6:31 am · 8 Mar 2020,1,1,0,1,"#artificialintelligence,#python,#webdevelopment,#programming,#life",,0,1
artificial intelligence,MAKERDEMY@makerdemy,2015-10-17 12:53:47,0,6099,5797,54,"This Google robot taught itself to walk, with no help whatsoever, in two hours

https://digitaltrends.com/cool-tech/google-robot-teaches-itself-to-walk/…
#robot #technology #engineering #arduino #stem #tech #artificialintelligence #automation #ai #raspberrypi #machinelearning #robotics",5:00 am · 8 Mar 2020,1,4,0,5,"#robot,#technology,#engineering,#arduino,#stem,#tech,#artificialintelligence,#automation,#ai,#raspberrypi,#machinelearning,#robotics",,0,1
artificial intelligence,الاتحاد السعودي للأمن السيبراني والبرمجة والدرونز@SAFCSP,2017-11-14 15:01:11,1,205240,8,400,"Part of the lecture attendance:
 ""Advance Artificial intelligence, IoT and Cyber Security Applications ”",12:42 am · 8 Mar 2020,1,17,2,14,,,0,0
artificial intelligence,Khaled Mahmud@arif_cu,2011-12-18 23:51:23,0,141,177,10,"Completed the 3rd course of #DeepLearning specialization on #coursera
.
.
#machinelearning #artificialintelligence #ai #datascience #deeplearning #computerscience #technology #developer #deeplearningai",11:16 pm · 7 Mar 2020,1,1,0,0,"#DeepLearning,#coursera,#machinelearning,#artificialintelligence,#ai,#datascience,#deeplearning,#computerscience,#technology,#developer,#deeplearningai",,0,0
artificial intelligence,DirectDial.com@DirectDialcom,2009-12-11 14:03:39,0,760,645,286,European Leadership on Artificial Intelligence https://oal.lu/3UnVv,9:32 pm · 7 Mar 2020,1,0,0,0,,,0,1
