Query,username,created_at,verified,followers_count,friends_count,listed_count,tweet,date,Img_present,likes,comments,retweets,tags,mentions,sum_followers_mention,url_count
4 Years of FAN,Azhar Shaikh@Azhar0555·Apr 14,NA,0,0,0,0,4 years of fan  aryan khanna 1415,"6:57 PM · Apr 14, 2020",0,15,0,14,,,0,0
4 Years of FAN,Footy Accumulators@FootyAccums·Apr 21,NA,0,0,0,0,"TWO YEARS AGO TODAY: A bunch of Wolves fans in an executive box celebrate their team's 4-0 win at Bolton! 

This win also confirmed their return to the Premier League! 1063895","12:32 PM · Apr 21, 2020",0,895,10,63,,,0,0
4 Years of FAN,Pop Tingz | Pop Culture & Music Expert@ThePopTingz·13h,NA,0,0,0,0,"4 years after its release and after fans trended #JusticeForGlory, 
Britney Spears' ninth album “Glory” returns to the Top 20 of US iTunes!8117340","6:57 PM · May 3, 2020",1,340,8,117,#JusticeForGlory,,0,0
4 Years of FAN,"Giants Called Me, HYPED@Gilbertbelieve2·Apr 20",NA,0,0,0,0,"4/20 will now be referred to as national #GodofWar day amongst PlayStation fans. Released two years ago, and it is still the Greatest Game of this Generation so far. Bring on Part 2 on #PS5 211861.7K","8:02 PM · Apr 20, 2020",0,1700,21,186,"#GodofWar,#PS5",,0,0
4 Years of FAN,Marley@MarleyThirteen·Apr 20,NA,0,0,0,0,"After 4 years away Scottish COD Players RETURNS Thursday April 23rd in aid of NHS Charities Together 

SCP fans, let's raise as much money as possible to help the incredible NHS staff & volunteers on the frontline of the COVID-19 pandemic

Donate here: https://justgiving.com/fundraising/scp25…753121.6K","5:00 PM · Apr 20, 2020",0,1600,75,312,,,0,1
4 Years of FAN,nadine @abstractnadine·Apr 19,NA,0,0,0,0,Habis bongkar2 and i found my assignment from around... 4 years ago? I was 13-14 y.o. in JHS. I did full watercolor untuk pameran  kelihatan bgt umur 13 i just threw whatever colors i think was pretty enough. Oh and i was a BIG fan of Ghibli (i still am sampe skrg) 8462,"2:17 PM · Apr 19, 2020",0,62,8,4,,,0,0
4 Years of FAN,Yash Shukla (#AsimSquad)@YashasviShukla7·Apr 14,NA,0,0,0,0,"Losers kept barking, & Asim won millions of hearts. Even after working in the industry for so many years they are not able to gather the kind of fan following that Asim gained in just 4 months. He proved everybody wrong by his brilliant game. #AsimRiaz #AsimSquad83885","7:44 AM · Apr 14, 2020",1,85,8,38,"#AsimRiaz,#AsimSquad",,0,0
4 Years of FAN,srkian@srkrules·Apr 15,NA,0,0,0,0,"Srkians on 4 years of Fan 
#4YearsOfFAN23","8:46 AM · Apr 15, 2020",0,3,0,2,#4YearsOfFAN,,0,0
4 Years of FAN,90 Minutes Or Less Film Fest@90minfilmfest·Apr 20,NA,0,0,0,0,"The @Criterion Collection have been releasing Blu-rays in the UK for 4 years!  To celebrate, they're giving our pod fans the chance to win FOUR of their 2020 releases!  For a chance to win, just follow us and RT this #Criterion tweet 6301116","1:26 PM · Apr 20, 2020",0,116,6,301,#Criterion,@Criterion,339547,0
4 Years of FAN,Azhar Shaikh@Azhar0555·Apr 14,NA,0,0,0,0,Celebration 4 years of Fan 108,"6:43 PM · Apr 14, 2020",0,8,0,10,,,0,0
4 Years of FAN,Portsmouth FC@Pompey·Apr 29,NA,0,0,0,0," 81 years ago today, we won the FA Cup for the first time in our history!

 #Pompey beat Wolves 4-1 in front of almost 100,000 fans at Wembley to claim the trophy1246432","4:30 PM · Apr 29, 2020",0,432,12,46,#Pompey,,0,0
4 Years of FAN,𝐃𝐚𝐧𝐝𝐞𝐥𝐢𝐨𝐧 @kkotgil131·Apr 22,NA,0,0,0,0,"[2016.04.23] 4 years ago, Hanbin was separated from his pet tortoise (name: Michelangelo) because he had to fly back to Korea

Hanbin looked back thrice to remind his fans to take care of the turtle
#SweetLikeCandy131108258","5:37 PM · Apr 22, 2020",0,258,0,108,#SweetLikeCandy131,,0,0
4 Years of FAN,Des@Dessy_324·Apr 16,NA,0,0,0,0,"Hey @lildickytweets ! I've been a huge fan for years now! Watching episode 4 of your show, I noticed we have the same exact same sweater!

So hear me out, as a fan (who obviously shares your great style) AND as an aspiring actress, it's only right that you put me in an episode!21754","11:11 PM · Apr 16, 2020",1,54,2,17,,@lildickytweets,619669,0
4 Years of FAN,Mike Klis@MikeKlis·May 1,NA,0,0,0,0,"Bronco fans never cease to amaze. It's been 4 years since playoffs, but I think Bronco fans appreciate how Elway goes for it every year. He may not always hit. But he always goes for it. Broncoland seems to have confidence in direction of team. #9sportsQuote TweetProFootballTalk@ProFootballTalk · May 1Despite three straight losing seasons and an ongoing pandemic, the Broncos have a 95-percent season-ticket renewal rate https://wp.me/pbBqYq-bwqB3875773","8:42 PM · May 1, 2020",0,773,38,75,#9sports,,0,0
4 Years of FAN,Kill  Commissions Open@Killtasticles·12h,NA,0,0,0,0,"I guess we will do this by likes.
I struggled at how to digitally paint while in school and it took me some time to grasp it. I've only been digitally drawing for 4 years now. Everything before that was traditional. I was a big fan of inking with those dipping pens21","7:56 PM · May 3, 2020",0,1,2,0,,,0,0
4 Years of FAN,The Football Arena@FootballlArena·Apr 20,NA,0,0,0,0,"In 2009 signed for Real Madrid 
⠀
In 2012, Ronaldo said he owes Real Madrid fans the Champions League... He won 4 of them in 5 years, 3 of them back-to-back-to-back.⠀
⠀
He said, he did! 242165","5:16 PM · Apr 20, 2020",0,165,2,42,,,0,0
4 Years of FAN,Will Reilly@97WillReilly·Apr 15,NA,0,0,0,0,"Very excited and proud to sign my first NHL contract with the @penguins! Thank you to @RPIAthletics , @RPI_Hockey , my coaches, teammates and the fans for the best 4 years of my life. I’m so grateful I had the opportunity to play at such a great place. Gonna miss it! #GoPensGo4090911","3:53 PM · Apr 15, 2020",1,911,40,90,#GoPensGo,"@penguins,@RPIAthletics,@RPI_Hockey",1866637,0
4 Years of FAN,Mod@CFCMod_·May 2,NA,0,0,0,0,"4 years ago today Eden Hazard fired it top corner against Spurs to end their title hopes and cemented the league for Leicester. He really went on to do his iconic knee slide in front of their fans too, what a game man.272142.1K","9:23 AM · May 2, 2020",0,2100,27,214,,,0,0
4 Years of FAN,BSB Cruises@BSBCruiseNews·Apr 20,NA,0,0,0,0,"It’s a beautiful day for an anniversary! 4/20/1993, 27 years later and going strong with an incredible army of fans! #BSBAnniversary #BSB27YearsGIF2869","1:20 PM · Apr 20, 2020",1,69,2,8,"#BSBAnniversary,#BSB27Years",,0,0
4 Years of FAN,ً@handIedwithIove·Apr 22,NA,0,0,0,0,over 4 years of being a zara fan and I still haven’t seen her live... and it’s clearly not gonna happen this year either6131,"12:29 PM · Apr 22, 2020",1,31,6,1,,,0,0
4 Years of FAN,D-7 Sungjae Military Enlistment @revemelolove·Apr 19,NA,0,0,0,0,"FOR THESE PAST 4 YEARS BEING A FAN OF PARK SOOYOUNG NEVER IN THAT YEARS SHE DISAPPOINT ME, I FEEL LIKE IM GROWING MY OWN DAUGHTER. IM SO PROUD OF YOU JOY!  @RVsmtown220","2:55 AM · Apr 19, 2020",0,20,0,2,,@RVsmtown,2504808,0
4 Years of FAN,wtfisthis@wthisthisx·Apr 16,NA,0,0,0,0,"up until now for about 4 years, 90% of their works except for summer comebacks are magic/space related. So this shows that the company kinda has this supernatural ideas for a very long time. So I just want to share this to everyone that most of the claims were made by fans that134146","6:05 AM · Apr 16, 2020",1,146,1,34,,,0,0
4 Years of FAN,Mohammed Mubarak Khan Shah Rukh Khan ka fan @Mohammedsrkking·Apr 14,NA,0,0,0,0,"Wo Sirf star nahi hai duniya hai Meri
4 years of fan the amazing acting  blockbuster movie Khan sahab I love you 
@iamsrk2","10:07 AM · Apr 14, 2020",0,2,0,0,,@iamsrk,40210773,0
4 Years of FAN,Barlog S. A. Cory @corybarlog·Apr 25,NA,0,0,0,0,"4 years ago I got to show off this cool thing I was working on with @SonySantaMonica, hang out with Jeff and John from @BendStudio, and watch Kojima eat Panda Express with his entourage.

Not in a creepy stalker way. More of a 'trying to play it cool fan' sort of way. Quote TweetJeff Ross #DaysGone@JakeRocket · Apr 25What a night. Got to hang out with @corybarlog @John_Garvin @Kaizerkunkun and @Kojima_Hideo for like 5 hours in a really hot green room. And I had to go out and play last. #DaysGone #Anniversary #E32016 https://twitter.com/Trailer_Tim/status/1253869175195398144…1517316","3:17 AM · Apr 25, 2020",0,316,15,17,,"@SonySantaMonica,@BendStudio",378838,0
4 Years of FAN,Drake Lyrics.@Draketext·Apr 29,NA,0,0,0,0,"Today marks 4 years since Drake dropped Views, with songs like “Fire and Desire, Weston Road Flows and Redemption.” Views was highly criticized at the time of release, but has aged nicely since. It’s amongst fans favorite work by Drizzy. What’s your favorite songs?322","6:05 PM · Apr 29, 2020",1,22,0,3,,,0,0
4 Years of FAN,Funky Voices Fans@FunkyVoicesFans·45m,NA,0,0,0,0,#memories 4 years ago! What a great day this was. #choiroftheyear @RealFunkyvoices #proudFunky Voices performing @ National Choir of the YearFunky Voices performing @ Choir of the Year www.funkyvoices.co.uk Join a Modern Choir 07834 765 473 @funkyvoicesyoutube.com13,"8:04 AM · May 4, 2020",1,3,0,1,"#memories,#choiroftheyear,#proud",@RealFunkyvoices,71,0
4 Years of FAN,Skins offSZN ♫@TerryMcLaur1n·May 1,NA,0,0,0,0,"Giants fans bringing up footage of Chase Young in high school like this man didn’t put on 40 pounds of muscle over the past 3-4 years Quote Tweet𝐓𝐇𝐄 𝐌𝐀𝐉 | 𝐍𝐘𝐆 | 𝐍𝐅𝐋 | 𝐅𝐀𝐍𝐓𝐀𝐒𝐘@TheMaj_NFL · Apr 240:10Skins Fans: “We got Chase Young.”

Giants Fans: “We got the equalizer”

Welcome to Big Blue @allforgod_55 #GiantsPride1118123","2:07 PM · May 1, 2020",1,123,11,18,,,0,0
4 Years of FAN,MLaaTR Fanbase@MLaaTRFanbase·Apr 26,NA,0,0,0,0,I’ve been a fan of My Life as a Teenage Robot for over 4 years at this point. It was about time for me to get the art book! Up next... the DVDs!3973,"11:08 PM · Apr 26, 2020",1,73,3,9,,,0,0
4 Years of FAN,Tom@tom_1875·Apr 27,NA,0,0,0,0,"this guy raped a 13 year old and gets 4 years but some luton fans who were involved in trouble against southend last year got just shy of 3, make it make sense please Quote TweetLondon & UK Crime..@CrimeLdn · Apr 27Manzoor Akhtar, 31, has been sentenced to more than four years in jail for raping a young girl when she was just 13. The assaults took place during 2005 and 2006 in the West Yorkshire town, Leeds Crown Court heard. https://metro.co.uk/2020/04/27/member-grooming-gang-jailed-four-years-raping-girl-13-12616652/?ito=cbshare…214","8:26 PM · Apr 27, 2020",0,14,0,2,,,0,0
4 Years of FAN,Richard Martinez@youngrichie2137·May 2,NA,0,0,0,0,Idk Y BTS fan's are talking shit on the internet talking about @xxxtentacion saying that their happy he's dead that's not right he helped alot of people with depression yes he'd went to jail but he changed 20 years old he went to orphanages to give stuff 4 the kid's  stop hating13,"6:52 PM · May 2, 2020",1,3,0,1,,@xxxtentacion,2139591,0
4 Years of FAN,Juldeukie @juldeukie·32m,NA,0,0,0,0,Replying to @PNK4BLNKs @jendeukiebabo and @ygofficialblinkIt is illegal to say to fans that they are releasing 4 new songs when one of them is exactly the same from 3 years ago. It is illegal to say that they are going to have a comeback early 2020 and keep delaying it because that leads people to keep throwing money and get no shit21,"8:17 AM · May 4, 2020",0,1,2,0,,"@PNK4BLNKs,@jendeukiebabo,@ygofficialblink",3786183,0
4 Years of FAN,Narendra Sunderrajan #ᴬᴺᴺᴬᴬᵀᵀᴴᴱ@Narendra4U__·Apr 26,NA,0,0,0,0,"Online Thaliavar fans lunch break or tired?

Think of RMM soldiers working tirelessly for more than month and also for the other RMM social activities for more than 2 years

Let's speed up guys to salute ground level RMM members 
#CoronaReliefByRAJINIsoldiers278","8:40 AM · Apr 26, 2020",0,8,0,27,#CoronaReliefByRAJINIsoldiers,,0,0
4 Years of FAN,Nate Tobin@GiantWarrior16·1h,NA,0,0,0,0,Teams have 4 pots of fan $. This years $. Playoff $. And next years ticket money $ plus seat licenses. And what do fans get? Silence. Only in the US of freaking A! Fee markets.Quote Tweetanthony stark@stark1201 · May 1Replying to @PompeyOnSixersNBA is stalling so the owners don’t  have to pay season ticket holders the money back. @howardeskin @MichaelGRubin @sixers. Do the right thing give back our money!1,"7:40 AM · May 4, 2020",0,1,0,0,,,0,0
4 Years of FAN,Bennett Glace@BennettGlace·Apr 17,NA,0,0,0,0,"I've been a fan of @whitecitycinema's blog for years. This week, I had a chance to talk with the man himself about his second feature. Check out the conversation today and stream Mercury in Retrograde via @filmcenter until 4/23.Michael Glover Smith: The Split Tooth Interview - Split Tooth MediaChicago director Michael Glover Smith discusses his new film Mercury in Retrograde, astrology and how literature influences his films.splittoothmedia.com810","2:41 PM · Apr 17, 2020",1,10,0,8,,"@whitecitycinema,@filmcenter",13428,2
4 Years of FAN,яσнιт@_Prince_Rohit·Apr 15,NA,0,0,0,0,"4 years of the most underrated movie of SRK from last decade. That dedication and hard work of SRK which no one can estimate  The Visual effects, VFX, locations, thrills were astonishing and that masterclass and energetic performance by SRK  @iamsrk
#4YearsOfFAN
#FAN0:1449 views1416","3:28 AM · Apr 15, 2020",1,16,0,14,"#4YearsOfFAN,#FAN",@iamsrk,40210777,0
4 Years of FAN,michael@mikehoodmadeit·Apr 19,NA,0,0,0,0,"the fact that as a bulls fan, that i am more excited about this documentary dropping tonight than i have been for any bulls game in the last 3-4 years says a lot about the state of our franchise i think320","5:37 PM · Apr 19, 2020",0,20,0,3,,,0,0
4 Years of FAN,drfunkenberry@drfunkenberry·Apr 21,NA,0,0,0,0,4 years ago today. Hasn't been any easier. Here is part 1 of a #Prince tribute podcast we did with fans sharing stories about Prince 4 years ago.  I hope it helps on this day. E02 The Prince Tribute - The Dr Funk Podcastsoundcloud.com5754,"6:28 PM · Apr 21, 2020",0,54,5,7,#Prince,,0,2
4 Years of FAN,Team SRK Delhi@TeamSRKDelhi·Apr 15,NA,0,0,0,0,"Team SRK Delhi Celebrating 4 Years Of Fan..

We Are Fan Of Shah Rukh Khan..
#4YearsOfFAN #ShahRukhKhan #SRK
@iamsrk @pooja_dadlani @RedChilliesEnt @teamsrkfc0:08173 views12451","6:24 AM · Apr 15, 2020",1,51,1,24,"#4YearsOfFAN,#ShahRukhKhan,#SRK","@iamsrk,@pooja_dadlani,@RedChilliesEnt,@teamsrkfc",40863025,0
4 Years of FAN,স্নেহাশীষ চৌধূরী - Snehashis03@snehashis03·Apr 14,NA,0,0,0,0,"4 Years Of Us!
4 Years of FAN 
4 Years of SRK's Dedication! 
A Movie With A Great Message For All SRK Fans 

I Hate You Aryan Khanna 
#4YearsOfFan 34","7:10 PM · Apr 14, 2020",0,4,0,3,#4YearsOfFan,,0,0
4 Years of FAN,jannat.346  Kunal as MohitNaikRaikar@jannat346·1h,NA,0,0,0,0,"@kunalkkapoor  7 years back 4 May 2013
#kunalkarankapoor won the best actor award in a lead role  for Mohan in ITA  #Naboletumnamainekuchkaha
Congratulations #KunalKaranKapoor for winning the award 
So Proud of you 
Proud moment for you and your fans 1","7:08 AM · May 4, 2020",0,1,0,0,"#kunalkarankapoor,#Naboletumnamainekuchkaha,#KunalKaranKapoor",@kunalkkapoor,21058,0
4 Years of FAN,Yash Chaudhary@imyashchaushary·2h,NA,0,0,0,0,@imVkohli sir I have made your portrait. Huge fan of your's. Yash 13 years old. Sir I request you to pls comment on it.,"5:58 AM · May 4, 2020",1,0,0,0,,@imVkohli,34868317,0
4 Years of FAN,মো হাসনাত আবদুল্লাহ@83iTKSF4dBUpDfv·3h,NA,0,0,0,0,"Millions of Allama Sayedee's fans and followers are deprived of hearing that warm voice for last 10 years! Release him immediately.

#FreeSayedee1","5:07 AM · May 4, 2020",0,1,0,0,#FreeSayedee,,0,0
4 Years of FAN,Gocubbies2016@Kurtis41Fan·4h,NA,0,0,0,0,4 years of memeing around on Twitter. It’s been a weird and wonderful time so far!1,"4:22 AM · May 4, 2020",1,1,0,0,,,0,0
4 Years of FAN,Yash Chaudhary@imyashchaushary·4h,NA,0,0,0,0,Art by Yash chaudhary age 13 years old. Big fan of VIRAT SIR AND AKASH SIR. ,"4:15 AM · May 4, 2020",0,0,0,0,,,0,0
4 Years of FAN,veron | all for bangtan@lilalilaheart·19h,NA,0,0,0,0,"this will be my fan account for Bangtan Sonyeondan.

i started stanning them early of April 2020, 04.11.20 to be exact according to my first tweet of them. i'm new & almost 7 years late, but please still welcome me to this beautiful universe.

borahae, BTS & ARMY! let us shine...11","1:18 PM · May 3, 2020",1,1,1,0,,,0,0
4 Years of FAN,S.K@Oheneba_SK1·May 3,NA,0,0,0,0,"@Sark_Royals: 92 AWARDS IN 10 YEARS 
.
HE ALREADY HAS 87AWARDS.
.
HE JUST WON 5AWARDS AT THE JUST ENDED #3MusicAwards20 

1. Male Artiste Of The Year
2. Best Rapper Of The Year
3. Best Collaboration Of The Year
4. Hiplife/Hip-hop Artiste Of The Year
5. Fan Army Of The Year4","1:10 AM · May 3, 2020",0,4,0,0,#3MusicAwards20,@Sark_Royals,4267,0
4 Years of FAN,Tim/ diehard Donald Trump fan@MAGA_Tim69·Apr 26,NA,0,0,0,0,Replying to @up_weekly and @SorensenTraceyThis statement from doctors are coming out of hospitals more often. I believe somethings going on with the Democrats and they are lying about how many Chinese virus cases there is just to try to make Trump look bad and bring him down.  Trump by a landslide in 2020.4 more years2758,"2:45 PM · Apr 26, 2020",0,58,0,27,,"@up_weekly,@SorensenTracey",30945,0
4 Years of FAN,Bollywood Magazine@BollywoodMagaz·Apr 15,NA,0,0,0,0,"As Shah Rukh Khan starrer Fan clocked in 4 years, die hard followers of the superstar took to Twitter to celebrate. Fans trended ‘4 Years of Fan’ and wished to see the superstar back on the screen.

http://online.anyflip.com/ggyv/jfbc/
Log on to http://thebmagazine.com","12:23 PM · Apr 15, 2020",1,0,0,0,,,0,2
4 Years of FAN,SRK KING OF BOLLYWOOD FC@SRKKINGOFBOLLY1·Apr 14,NA,0,0,0,0,"jab dekho srk srk srk lagta kay hai tu shah rukh khan ka FAN CELEBRATING 4 YEARS OF #FAN THAT IS NOT MOVIE THAT IS , EVERY FAN EMOTIONAL #CELEBRATING4YEARSOFFAN #FAN #SRK #KINGKHAN @iamsrk @iamshajeb @Gurusrk12 @SrkFCMPL @royal_Bhusawal @Fansofsrknagpur3811","5:55 PM · Apr 14, 2020",1,11,3,8,"#FAN,#CELEBRATING4YEARSOFFAN,#FAN,#SRK,#KINGKHAN","@iamsrk,@iamshajeb,@Gurusrk12,@SrkFCMPL,@royal_Bhusawal,@Fansofsrknagpur",40211982,0
4 Years of FAN,Sudhir SRKian@sud_tyagi·Apr 14,NA,0,0,0,0,"4 Years of FAN...

As an SRK fan , I can surely say this movie hasn't aged well for me.
Only the makers know what they really wanted to tell.

This movie is perfect example of how SRK tries to balance the art and the commerce and the end result comes out is khichdi!!1","5:23 PM · Apr 14, 2020",0,1,0,0,,,0,0
4 Years of FAN,Creative Designers Team™@Team_CDT·Apr 14,NA,0,0,0,0,"4 Years Of #ThalapathyVijay #Theri

Spl Fan Design @i_am_Jaff 
#4YearsOfATBBTheri #ThalapathyVijay
#Master @actorvijay @Team_CDT69197","6:03 AM · Apr 14, 2020",0,197,0,69,"#ThalapathyVijay,#Theri,#4YearsOfATBBTheri,#ThalapathyVijay,#Master","@i_am_Jaff,@actorvijay,@Team_CDT",2482367,0
4 Years of FAN,Kᴇʟɪᴀʜ Sᴀɪᴅ Wᴀsʜ Yᴏᴜʀ Dᴀᴍɴ Hᴀɴᴅs@RealKDPFan4Eva·7h,NA,0,0,0,0,David refuses to accept the freaking facts. FOUR TIMES your stupid ass has tried to meet her over SEVEN. YEARS. after paying HUNDREDS of THOUSANDS OF DOLLARS! #BeforeThe90Days #90DayFianceGIF3,"1:33 AM · May 4, 2020",1,3,0,0,"#BeforeThe90Days,#90DayFiance",,0,0
4 Years of FAN,number one vinegar fan@septa_lemore·12h,NA,0,0,0,0,admittedly i don’t even know what renn fayre looks like anymore after so many more years of kroger but still my heart hurts for all those seniors who have gone through Hell for 3 or 4 years only to not get their celebration. what a fuckin bummer18,"8:44 PM · May 3, 2020",0,8,1,0,,,0,0
4 Years of FAN, Kylo Ren Radio  @KyloRenRadio·18h,NA,0,0,0,0,"#StarWars TROS and A3 tore gaping holes in the fabric of their fictional universes. SW then asked fans to pretend those gaps don't exist. 
At least we didn't have wait years to find out about the A3 sh#tshow or have the 20cFox TPTB asking us to ""get happy"" and deal with it. 4/end1310","2:46 PM · May 3, 2020",0,10,1,3,#StarWars,,0,0
4 Years of FAN,David Handler@DavidHandler4·21h,NA,0,0,0,0,"Replying to @EddieMuller @Filmatelist and 2 othersAs a life long Mitchum fan you’ll sure get a spirited argument from me. I love Dana Andrews but for me he’ll always be Fred Derry sitting there, haunted,in the cockpit of that junked bomber in THE BEST YEARS OF OUR LIVES.19","11:29 AM · May 3, 2020",0,9,0,1,,"@EddieMuller,@Filmatelist",18552,0
4 Years of FAN,African_Vibes@AfricanVibes5·May 3,NA,0,0,0,0,"@sarkodie has won
92 AWARDS IN 10 YEARS 
HE ALREADY HAS 87AWARDS.
HE JUST WON 5AWARDS AT THE JUST ENDED #3MusicAwards20 
1. Male Artiste Of The Year
2. Best Rapper Of The Year
3. Best Collaboration Of The Year
4. Hiplife/Hip-hop Artiste Of The Year
5. Fan Army Of The Year","7:40 AM · May 3, 2020",0,0,0,0,#3MusicAwards20,@sarkodie,3155493,0
4 Years of FAN,Man Utd Fans@United4fans·Apr 26,NA,0,0,0,0,"David de Gea: “I'm getting older, but just to be a part of this club is amazing. So imagine, 10 years, it's like a dream. It's great to play games with this club, so I hope I can be here more years, many years.” #mufcGIF733","11:39 AM · Apr 26, 2020",1,33,0,7,#mufc,,0,0
4 Years of FAN,Arya@Shubham_Arya01·Apr 20,NA,0,0,0,0,"Replying to @iamsrkHow's this sir I made It sir on occasion of 4 years of Fan 
#AskSRK","10:40 AM · Apr 20, 2020",0,0,0,0,#AskSRK,@iamsrk,40210787,0
4 Years of FAN,Bollywood juncture@BJuncture·Apr 15,NA,0,0,0,0,4 years of Fan :Here are some  unknown facts about Shah Rukh Khan’s ‘Fan’ that you must know https://bollywoodjuncture.com/4-years-of-fan-here-are-some-unknown-facts-about-shah-rukh-khans-fan-that-you-must-know/… via @BJuncture #4yearsofzero4 years of Fan :Here are some unknown facts about Shah Rukh Khan’s ‘Fan’ that you must know -...A movie which are very close to the heart of every srk fanbollywoodjuncture.com,"4:36 PM · Apr 15, 2020",1,0,0,0,#4yearsofzero,@BJuncture,147,3
4 Years of FAN,BEING_PRATHMESH@Prathmeshdevil·Apr 15,NA,0,0,0,0,Replying to @SRKUniverse4 years of fan Biggest hit of indain cinema ever ,"8:36 AM · Apr 15, 2020",0,0,0,0,,@SRKUniverse,415133,0
4 Years of FAN,ARIF MOHAMMAD@ArifMohammadSRK·Apr 14,NA,0,0,0,0,Celebrating 4 years of #fan12,"7:34 PM · Apr 14, 2020",1,2,0,1,#fan,,0,0
4 Years of FAN,爪卂丂ㄒ乇尺  FANBOY@jiminsatellite_·22h,NA,0,0,0,0,"Friendly advice for the new shipper of MayWard —

I've been experienced a shipper almost 4 years and I've been experienced all the disappointment to the solid fans of this loveteam. MW is one of the biggest loveteam right now but before they got that naranasan naming yung gulo+14137","10:10 AM · May 3, 2020",0,37,1,41,,,0,0
4 Years of FAN,Kak Dela Blyat@djknx·23h,NA,0,0,0,0,"I admire and resepct so much anime fan and weebs like you, i wonder how you manage to watch so many anime stuff. 
And do not tell me its like Tv shows like i watch Game of throne its like 70ep in 4 years Its nothing compare to fuckin watching 15 anime per year23","9:45 AM · May 3, 2020",0,3,2,0,,,0,0
4 Years of FAN,charli xcx fan account@leahisagirl·May 3,NA,0,0,0,0,"i’m 19 and seeing people like 3 or 4 years younger than me be talented while i can’t do anything good is kind of Fucking Me Up™

i’m basically a side character in an anime12","4:01 AM · May 3, 2020",0,2,1,0,,,0,0
4 Years of FAN,#BeyondTheLimit@ebuzz_online·May 3,NA,0,0,0,0,"92 AWARDS IN 10 YEARS 
.
HE ALREADY HAS 87AWARDS.
.
HE JUST WON 5AWARDS AT THE JUST ENDED #3MusicAwards20 

1. Male Artiste Of The Year
2. Best Rapper Of The Year
3. Best Collaboration Of The Year
4. Hiplife/Hip-hop Artiste Of The Year
5. Fan Army Of The Year216","12:52 AM · May 3, 2020",0,16,0,2,#3MusicAwards20,,0,0
4 Years of FAN,Brew@brew4labour·May 3,NA,0,0,0,0,But seriously how did the OG fans of this show cope without it all these years? I'm a brit who only just discovered it on netflix and now it's all I care about. Starting my second watch through one week after finishing S6 #community #6seasonsandamovie58,"12:41 AM · May 3, 2020",0,8,5,0,"#community,#6seasonsandamovie",,0,0
4 Years of FAN,Tyler@TylerHickenbot3·May 2,NA,0,0,0,0,"4 years ago our dreams became reality. As Eden Hazard beautifully curled that ball into the net Leicester fans around the world knew the title would be coming home. Now 4 years on a team of champions has turned into one of the most promising teams in the league.
#LCFC #4YearsOnGIF","12:44 PM · May 2, 2020",1,0,0,0,"#LCFC,#4YearsOn",,0,0
4 Years of FAN,CULT DIE HARD SSMB FAN  #SSMB27 #Master@SravanthRanga·Apr 28,NA,0,0,0,0,"#14YearsForSouthIndiaIHPokiri
2010 Maha Shivratri special shows of #Pokiri in Nizam.

4 Years old movie with no digital prints

Unmatchable euphoria 
#14YearsForSouthIndiaIHPokiri
@urstrulyMahesh7","9:47 AM · Apr 28, 2020",0,0,0,7,"#14YearsForSouthIndiaIHPokiri,#Pokiri,#14YearsForSouthIndiaIHPokiri",@urstrulyMahesh,9579063,0
4 Years of FAN,Ag4Culture | Fan |@Ag4Culture·Apr 28,NA,0,0,0,0,"6 years ago today, Ariana released her hit single “Problem” it peaked #2 on the BBH100 & is currently 6X Platnium in the US.

it has roughly sold over 23M copies it’s also crowned one of the biggest female collaboration of ALL TIME!11461","8:38 AM · Apr 28, 2020",1,61,1,14,,,0,0
4 Years of FAN,Rams Need Cap Room@4TheLoveOfGoff·Apr 28,NA,0,0,0,0,"New to NSFW Twitter
29 years old
Gamer
Football fan
Cant get hard unless an octopus is involved
Transexual3","4:39 AM · Apr 28, 2020",1,3,0,0,,,0,0
4 Years of FAN,STUDHAMSZNLFG!!!@StudhamSzn4·Apr 27,NA,0,0,0,0,Pats nation can we just all celebrate our team and stop fighting over shit in the future? Let’s just enjoy our past 20 years of destroying the rest of the NFL and celebrate moving on into the next decade. We need to show that we are the greatest fan base in sports138,"2:55 AM · Apr 27, 2020",0,8,1,3,,,0,0
4 Years of FAN,DLG@notorious_dlg·May 2,NA,0,0,0,0,"Replying to @BaddCompaniThis made me tear up and I was never a fan of W. BUT wow. I really believe WE AS A NATION, as the United States of America and its people WILL NOT SURVIVE 4 more years of this.GIF111","11:12 PM · May 2, 2020",1,11,0,1,,@BaddCompani,12896,0
4 Years of FAN,Ehazard Fan Account@Hazardonly·May 2,NA,0,0,0,0,Analysis of when hazard made Leicester win the premier League 4 years ago Today.2:201.5K views12083,"1:28 PM · May 2, 2020",1,83,1,20,,,0,0
4 Years of FAN,LFC4LIFE@LFC4LIFENET·May 2,NA,0,0,0,0,"The people who now seem to love Henderson after slagging him off for years (wrongly) can get to fuck! 

Remember you didn’t want him as captain! 

That’s about 80% of the fan base sadly. 

Thank fuck for Klopp!7","1:00 AM · May 2, 2020",0,7,0,0,,,0,0
4 Years of FAN,pirate4life@Pirate4life_·May 1,NA,0,0,0,0,"Saints fans already getting a taste of the bullshit we dealt with for years! This thread was a great laugh Quote TweetPicetti12@JenniferPicetti · May 1Replying to @JameisStan @jameis1of1 and 2 othersFor the LOVE OF GOD, I never said he wasn't a good guy (maybe he is, maybe he's not) what I said was his antics & level of play were not worth the signing in my opinion and I stand firm with that.49","8:38 PM · May 1, 2020",0,9,4,0,,,0,0
