Query,username,created_at,verified,followers_count,friends_count,listed_count,tweet,date,Img_present,likes,comments,retweets,tags,mentions,sum_followers_mention,url_count
narendra modi,Tilak@Tilak19720499,2020-03-08 08:36:16,0,3,8,0,"#GujratBhartiBachao_SolveGR
@narendramodi @vijayrupanibjp 
Where is sensitive cm & pm
Where is chowkidar?Is he sleeping??Is Chowkidar only for election?Where is unity if government divide us in graduated & 12th, engineer & other branches, reserved & unreserved.",3:20 pm · 8 Mar 2020,0,5,0,21,#GujratBhartiBachao_SolveGR,"@narendramodi,@vijayrupanibjp",56015853,0
narendra modi,Aaqib Bashir@AaqibDarzi,2020-03-07 11:42:37,0,14,18,0,"Don't play with our Future
Don't play with our Career
Don't Scrap the recruitment.

#WeWantJKBankResults
@rkchibber @MurmuGirish @HRDMinistry @asadowaisi @dcjammuofficial @RavinderBJPJK @rashtrapatibhvn @AmitShah @narendramodi @JKgrievance @diprjk @DrJitendraSingh @DrSyedSehrish",2:46 pm · 8 Mar 2020,1,3,0,21,#WeWantJKBankResults,"@rkchibber,@MurmuGirish,@HRDMinistry,@asadowaisi,@dcjammuofficial,@RavinderBJPJK,@rashtrapatibhvn,@AmitShah,@narendramodi,@JKgrievance,@diprjk,@DrJitendraSingh,@DrSyedSehrish",82329008,0
narendra modi,Siddharth@svaradarajan,2009-02-16 19:02:23,1,546743,958,1409,"With official death toll of 53 in the Delhi Riots, @narendramodi is first leader to get two slots in India's Top 5 Neros List since 2000—Gujarat 2002 (Modi), Kokrajhar 2012 (Gogoi), Muzaffarnagar 2013 (Akhilesh), Delhi 2020 (Modi), Kandhamal 2008 (Patnaik)",2:01 pm · 8 Mar 2020,1,122,10,72,,@narendramodi,53492770,2
narendra modi,Times of India@timesofindia,2010-04-19 10:50:15,1,12366630,530,11590,"#InternationalWomensDay 

Women's Day: Women achievers share their inspiring stories on PM Narendra Modi's Twitter account 

http://toi.in/fdmw8Z/a24gk",4:28 pm · 8 Mar 2020,0,17,0,3,#InternationalWomensDay,,0,1
narendra modi,Tilak@Tilak19720499,2020-03-08 08:36:16,0,3,8,0,"#GujratBhartiBachao_SolveGR
@narendramodi 
Government of Gujarat divide students in binsachivalay divide into graduate & 12th pass, in pgvcl divide in engineer & other branches, now reserved & unreserved.
This the ideology of gandhi & sardar",4:01 pm · 8 Mar 2020,0,2,0,9,#GujratBhartiBachao_SolveGR,@narendramodi,53492770,0
narendra modi,Mark@SubHumanAussie,2020-01-04 19:43:00,0,7,58,0,Replying to @ScottMorrisonMP and @narendramodi,4:18 pm · 8 Mar 2020,1,3,0,1,,"@ScottMorrisonMP,@narendramodi",53762938,0
narendra modi,Mark@SubHumanAussie,2020-01-04 19:43:00,0,7,58,0,Replying to @ScottMorrisonMP and @narendramodi,4:18 pm · 8 Mar 2020,1,3,0,1,,"@ScottMorrisonMP,@narendramodi",53762938,0
narendra modi,Ankit Mishra@mishra503140,2016-03-23 10:37:21,0,7,128,0,"Replying to @drmlko25, @DrmDnr and 9 others",4:37 pm · 8 Mar 2020,1,0,0,0,,"@drmlko25,@DrmDnr",45953,0
narendra modi,Aaqib Bashir@AaqibDarzi,2020-03-07 11:42:37,0,14,18,0,"It is the question of trust, humanity & Justice.

#WeWantJKBankResults
@rkchibber @MurmuGirish @HRDMinistry @asadowaisi @dcjammuofficial @RavinderBJPJK @rashtrapatibhvn @AmitShah @narendramodi @ANI @JKgrievance @diprjk @DrJitendraSingh @DrSyedSehrish",3:01 pm · 8 Mar 2020,1,1,0,14,#WeWantJKBankResults,"@rkchibber,@MurmuGirish,@HRDMinistry,@asadowaisi,@dcjammuofficial,@RavinderBJPJK,@rashtrapatibhvn,@AmitShah,@narendramodi,@ANI,@JKgrievance,@diprjk,@DrJitendraSingh,@DrSyedSehrish",85792653,0
narendra modi,Sweta Shirodkar Verlekar@dskar,2010-05-09 15:21:47,0,6,34,0,"Respected Modi sir,
Why PMC Depositors are given stepmotherly treatment? Our money was not hard earned like those of Yes Bank depositors?
We are suffering for last 6 months now, please do justice.

PLEASE
@RBI, @bank_pmc, @narendramodi, @FinMinIndia, @nsitharaman, @PMOIndia,",3:14 pm · 8 Mar 2020,0,12,1,25,,"@RBI,@bank_pmc,@narendramodi,@FinMinIndia,@nsitharaman,@PMOIndia",90556687,0
narendra modi,Ahirat@nand_ahirat,2013-07-02 16:01:09,0,16,3,0,"#GujratBhartiBachao_SolveGR @narendramodi @PMOIndia @AmitShah @vijayrupanibjp 
Where is ""chowkidar"" when youth of Gujarat in trouble, where is sensitivity of cm, I think chowkidar is sleeping..!
We want justice
Solutions of gr
Early exam schedule for all Gujarat government exam.",3:31 pm · 8 Mar 2020,0,5,0,19,#GujratBhartiBachao_SolveGR,"@narendramodi,@PMOIndia,@AmitShah,@vijayrupanibjp",105840904,0
narendra modi,Seano@SeanBradbery,2011-06-06 05:21:56,0,10192,7998,301,Replying to @ScottMorrisonMP and @narendramodi,4:20 pm · 8 Mar 2020,1,35,4,9,#ScottyFromMarketing,"@ScottMorrisonMP,@narendramodi",53762947,0
narendra modi,Sanjay Prajapati@SanjayP76806953,2019-04-04 09:33:26,0,15,41,0,"#GujratBhartiBachao_SolveGR 
 It is my humble request to our PM Mr. Narendra Modi to visit your(our) Gujarat and see the plight situation of the educated unemployed youth of Gujarat. 
 Please sir come to Gujarat and give solutions of GR(2018) to Gujarat government
@narendramodi",4:01 pm · 8 Mar 2020,1,6,0,20,#GujratBhartiBachao_SolveGR,@narendramodi,53492779,0
narendra modi,shashank shekhar@ShashankShakher,2014-03-29 17:34:21,0,40,92,0,"First time after independence perp bonds of any bank has been written off completely, thousands of investors will suffer.  What is the use of contingency funds with RBI investor confidence gone for toss forever @narendramodi @nsitharaman #yesbankcrisis",2:22 pm · 8 Mar 2020,1,4,1,2,#yesbankcrisis,"@narendramodi,@nsitharaman",56270450,0
narendra modi,Santu Nandi@santunandi01,2017-05-17 15:43:48,0,2011,86,0,If our mothers are suffering with malnutrition how will be there future secured ? To address these issue our beloved @narendramodi govt. launch Pradhan Mantri Matri Vandana Yojana (PMMVY) scheme. #নারীদেরওপরঅত্যাচারআরনয়,1:13 pm · 8 Mar 2020,1,8,0,10,#নারীদেরওপরঅত্যাচারআরনয়,@narendramodi,53492780,0
narendra modi,Nitish Saxena@nitishh86,2010-12-30 07:34:02,0,57,204,8,"RT BJP4India: RT narendramodi: Be a warrior but of a different kind!

Be a water warrior.

Have you ever thought about water scarcity? Each one of us can collectively act to create a water secure future for our children 

Here is how I am doing my bit. 
…",1:32 pm · 8 Mar 2020,1,0,0,0,,,0,0
narendra modi,Nitish Saxena@nitishh86,2010-12-30 07:34:02,0,57,204,8,"RT BJP4India: RT narendramodi: You heard of food for thought. Now, it is time for action and a better future for our poor.

Hello, I am snehamohandoss. Inspired by my mother, who instilled the habit of feeding the homeless,  I started this initiative cal…",1:32 pm · 8 Mar 2020,1,0,0,0,,,0,0
narendra modi,Nitish Saxena@nitishh86,2010-12-30 07:34:02,0,57,204,8,"RT BJP4India: RT narendramodi: Acceptance is the greatest reward we can give to ourselves. We can’t control our lives but we surely can control our attitude towards life. At the end of the day, it is how we survive our challenges that matters most. 

Kno…",1:32 pm · 8 Mar 2020,1,0,0,0,,,0,0
narendra modi,Amin Juneja@AminJuneja3,2019-09-01 07:14:04,0,12,8,0,Replying to @narendramodi,2:17 pm · 8 Mar 2020,0,7,0,17,#GujratBhartiBachao_SolveGR,"@narendramodi,@vijayrupanibjp,@Nitinbhai_Patel,@narendramodi",110075695,0
narendra modi,Varsha Pal FB ®@VarshaPal_,2020-02-26 15:15:17,0,227,223,0,Replying to @narendramodi and @snehamohandoss,3:27 pm · 8 Mar 2020,1,12,0,13,"#SheInspiresUs,#सुरुवात_सामाजिक_समानतेची","@narendramodi,@snehamohandoss",53504427,0
narendra modi,Shahid khan@shahidkkkhan,2014-03-24 06:58:22,0,10,29,0,"directorlom She can be your love
She can be your Mom
In all forms and roles, She is Special
https://youtu.be/XB3NN0Fy1g4
#InternationalWomensDay #WomensDay #WomensDay2020 
SrBachchan narendramodi TwitterIndia anandmahindra PTI_News",1:57 pm · 8 Mar 2020,1,0,0,0,"#InternationalWomensDay,#WomensDay,#WomensDay2020",,0,1
narendra modi,Cynep Consultants LLP@CynepConsultant,2018-01-07 08:10:19,0,10,21,0,"Happy Women's Day

#SheInspiresUs @nsitharaman @narendramodi @M_Lekhi @smritiirani",12:57 pm · 8 Mar 2020,1,0,0,0,#SheInspiresUs,"@nsitharaman,@narendramodi,@M_Lekhi,@smritiirani",68405404,0
narendra modi,Kajal@Kajal_r_s,2015-09-20 17:53:28,0,4,50,0,"#sheinspiredus SurekhaBosale. from Vasai is good teacher as well as work for woman empowerment. 
@narendramodi @PMOIndia",4:33 pm · 8 Mar 2020,1,1,0,0,#sheinspiredus,"@narendramodi,@PMOIndia",85629894,0
narendra modi,Yugal Thakur Vatsa@VatsaYugal,2020-02-15 19:48:59,0,1,47,0,"I love Modiji because he thinks of nation  first and dedicated everything  to country .
Addressing event on Sunday 
#InternationalWomensDay
      We  feel proud and very proud  to have Modiji as our Leader  ,@narendramodi @BJP4India ",4:30 pm · 8 Mar 2020,0,0,0,0,#InternationalWomensDay,"@narendramodi,@BJP4India",66195707,0
narendra modi,Parmar Rekha@ParmarRekha8,2019-12-06 08:54:55,0,35,17,0,"#GujratBhartiBachao_SolveGR
@narendramodi @vijayrupanibjp 
Where is sensitive cm & pm
Where is chowkidar?Is he sleeping??Is Chowkidar only for election?Where is unity if government divide us in graduated & 12th, engineer & other branches, reserved & unreserved",4:28 pm · 8 Mar 2020,0,0,0,2,#GujratBhartiBachao_SolveGR,"@narendramodi,@vijayrupanibjp",56015867,0
narendra modi,Mohit Sachdeva@Mo_hit15220,2019-02-25 18:26:14,0,8,177,0,"LOL @narendramodi  
Found In CSGO",4:27 pm · 8 Mar 2020,1,0,0,0,,@narendramodi,53492782,0
narendra modi,Mk Nazer@mknazer,2012-02-25 07:50:12,0,33,579,0,Thank you @AmitShah and @narendramodi for making India an atmost shame and  a worst democratic country. you are not at all eligible for what you have today.,4:24 pm · 8 Mar 2020,0,0,0,0,,"@AmitShah,@narendramodi",71180726,0
narendra modi,Parmar Rekha@ParmarRekha8,2019-12-06 08:54:55,0,35,17,0,"#GujratBhartiBachao_SolveGR @narendramodi @PMOIndia @AmitShah @vijayrupanibjp 
Where is ""chowkidar"" when youth of Gujarat in trouble, where is sensitivity of cm, I think chowkidar is sleeping..!
We want justice
Solutions of gr
Early exam schedule for all Gujarat government exam.",4:28 pm · 8 Mar 2020,0,0,0,3,#GujratBhartiBachao_SolveGR,"@narendramodi,@PMOIndia,@AmitShah,@vijayrupanibjp",105840928,0
narendra modi,Anand Singh@AnandSi50266410,2019-02-15 17:28:06,0,2,46,0,"#answermemodi @narendramodi @PMOIndia It's been years victims are playing their trump card,why? Do you have guts to answer me?? You are our PM ,do it if you really respect your mother as woman!! I am waiting !!!",3:29 pm · 8 Mar 2020,0,0,0,1,#answermemodi,"@narendramodi,@PMOIndia",85629897,0
narendra modi,Meghana Tripathi@meghana_MT,2019-11-30 13:14:55,0,2,50,0,"Thanks for bringing this out @kt_0016. Yes, we need to understand the reality while celebrating the day for Women. 
@narendramodi @PMOIndia",3:21 pm · 8 Mar 2020,0,0,0,0,,"@kt_0016,@narendramodi,@PMOIndia",85629910,0
narendra modi,कलियुगको कृष्ण@ktm274,2017-09-22 08:59:16,0,1725,4302,0,"2014 PM MODI ! @PMOIndia @narendramodi 

2014 WT20 : Lost in Final
2015 WC : Lost in SF
2016 WT20: Lost in SF
2016 U19 :Lost in Final
2017 WWC: Lost in Final
2017 CT: Lost in Final
2018 WWT20: Lost in SF
2019 WC: Lost in SF
2020 U19: Lost in Final
2020 WWT20 : Lost in Finals",3:12 pm · 8 Mar 2020,0,0,0,0,,"@PMOIndia,@narendramodi",85629898,0
narendra modi,Prem Singh@PremS_Butola,2016-06-11 16:36:44,0,9,192,0,"Happy Women Day!
@narendramodi
@PMOIndia",3:06 pm · 8 Mar 2020,1,0,0,0,,"@narendramodi,@PMOIndia",85629898,0
narendra modi,anandmadhav@maddyforeverfor,2010-09-05 19:29:35,0,37,722,0,K@narendramodi @railminindia @piyushgoel train no 03254 running 14 hr late peopel suffering cleaning is worst i have ever seen in indian railways.all passengers suffering please make this train cover distances. Already tweeted many times no one replied till now,2:40 pm · 8 Mar 2020,0,0,0,0,,"@railminindia,@piyushgoel",4330811,0
narendra modi,Neeraj Tripathi@NeerajT62845856,2017-12-27 12:23:54,0,4,160,0,Pls help him @narendramodi,2:33 pm · 8 Mar 2020,1,0,0,0,,@narendramodi,53492781,0
narendra modi,Namrata Yadav@Namrata58742277,2020-03-03 09:33:22,0,0,49,0,"Happy women's day to all the lovely ladies More power to Nirbhaya's mother Asha Devi JiTrue fighters
justice will be served
#AbKoiTarikhPerTarikhNahi @narendramodi
@snehamohandoss",2:32 pm · 8 Mar 2020,0,1,0,0,#AbKoiTarikhPerTarikhNahi,"@narendramodi,@snehamohandoss",53504429,0
narendra modi,Shikha Tiwari@ShikhaT48340354,2020-03-08 08:06:59,0,0,1,0,"Make India Great Again
@BJP4India
@narendramodi
#INDvAUS",2:23 pm · 8 Mar 2020,0,0,0,0,#INDvAUS,"@BJP4India,@narendramodi",66195710,0
narendra modi,Irfan Malik@irfan_malik19,2015-05-26 19:05:52,0,7,32,0,"#wewantjkbankresult  no action taken on illegal backdoor appointments,but the students who gave the exam in a fair way are suffering.@DrJitendraSingh @narendramodi @AmitShah @tslmediajk @diprjk @BJP4India",2:10 pm · 8 Mar 2020,0,1,0,10,#wewantjkbankresult,"@DrJitendraSingh,@narendramodi,@AmitShah,@tslmediajk,@diprjk,@BJP4India",84309447,0
narendra modi,Amin Juneja@AminJuneja3,2019-09-01 07:14:04,0,12,8,0,"#GujratBhartiBachao_SolveGR please take all the exams and solve GR issue...

@vijayrupanibjp
@Nitinbhai_Patel
@narendramodi",2:07 pm · 8 Mar 2020,0,7,2,35,#GujratBhartiBachao_SolveGR,"@vijayrupanibjp,@Nitinbhai_Patel,@narendramodi",56582924,0
narendra modi,Gunjan@Gunjan42328384,2019-12-16 18:58:11,0,46,55,0,"जिन्होंने यह आदेश दिया है उनके recent bank transactions, family activities like foreign visits, or any activity associated with cash/kind should be screened.  @narendramodi @PMOIndia @myogiadityanath @rsprasad @nsitharaman",2:05 pm · 8 Mar 2020,0,1,0,1,,"@narendramodi,@PMOIndia,@myogiadityanath,@rsprasad,@nsitharaman",99072144,0
narendra modi,अरुण@SixFeb92,2018-08-08 14:45:57,0,3,33,0,Today on International Womens Day Plz Go through transfer policy of psu banks which is not good for womens they are posted far away from family and even in those circles where nothing is suitable for them.trnsfr in every 2-3 year for ladies not good. @nsitharaman @narendramodi,2:03 pm · 8 Mar 2020,0,0,0,0,,"@nsitharaman,@narendramodi",56270463,0
narendra modi,Sarvesh Dubey@impintud,2011-06-02 12:51:10,0,0,0,0,#SheInspiresUs @narendramodi ji please follow me ,1:36 pm · 8 Mar 2020,0,0,0,0,#SheInspiresUs,@narendramodi,53492787,0
narendra modi,Tushar Gupta@Tushaar_Gupta,2015-06-14 18:11:21,0,0,9,0,This is a much needed step @LicypriyaK @narendramodi @myogiadityanath @PMOIndia @ArvindKejriwal @msisodia i can only request leaders in power to take action. I SUPPORT THE CAUSE.,1:18 pm · 8 Mar 2020,0,0,0,0,,"@LicypriyaK,@narendramodi,@myogiadityanath,@PMOIndia,@ArvindKejriwal,@msisodia",111680126,0
narendra modi,Pratima Sarojwal@PratimaSarojwal,2020-03-01 17:40:10,0,2,17,0,"Thanks 
@narendramodi
 Sir for introducing these extraordinary women with unparalleled insipirational stories.
By seeing this world is really inspired...

#SheInspiresUs",1:12 pm · 8 Mar 2020,1,1,0,1,#SheInspiresUs,@narendramodi,53492790,0
narendra modi,Gunjan@Gunjan42328384,2019-12-16 18:58:11,0,46,55,0,"जिन्होंने यह आदेश दिया है उनके recent bank transactions, family activities like foreign visits, or any activity associated with cash/kind should be screened.  @narendramodi @PMOIndia @myogiadityanath @rsprasad @nsitharaman",2:05 pm · 8 Mar 2020,0,1,0,1,,"@narendramodi,@PMOIndia,@myogiadityanath,@rsprasad,@nsitharaman",99072166,0
narendra modi,Sarvesh Dubey@impintud,2011-06-02 12:51:10,0,0,0,0,#SheInspiresUs @narendramodi ji please follow me ,1:36 pm · 8 Mar 2020,0,0,0,0,#SheInspiresUs,@narendramodi,53492790,0
narendra modi,Pratima Sarojwal@PratimaSarojwal,2020-03-01 17:40:10,0,2,17,0,"Thanks 
@narendramodi
 Sir for introducing these extraordinary women with unparalleled insipirational stories.
By seeing this world is really inspired...

#SheInspiresUs",1:12 pm · 8 Mar 2020,1,1,0,1,#SheInspiresUs,@narendramodi,53492792,0
narendra modi,Tony Montana@Scarfac76315125,2020-02-22 15:23:25,0,2,187,0,Well said.... @narendramodi @AmitShah should stick to their guns and bash on regardless..... Majority of the population is with them....,1:06 pm · 8 Mar 2020,0,0,0,0,,"@narendramodi,@AmitShah",71180753,0
narendra modi,Reezu Bhowmik@rZ10610072,2018-01-01 08:44:38,0,18,182,0,"Each and every woman is cute except Annabelle (CM)
#নারীদেরওপরঅত্যাচারআরনয়
@narendramodi
@PMO
@basusayan
@me_locket
@nn_bjp
@BJP4India",4:23 pm · 8 Mar 2020,0,2,0,4,#নারীদেরওপরঅত্যাচারআরনয়,"@narendramodi,@PMO,@basusayan,@me_locket,@nn_bjp,@BJP4India",66281030,0
narendra modi,Piyush Jain@PiyushJ30061985,2017-06-27 17:49:15,0,8,128,0,plz save dis child...@narendramodi @drharshvardhan,4:20 pm · 8 Mar 2020,1,1,1,1,,"@narendramodi,@drharshvardhan",55493621,0
narendra modi,रवि प्रताप सिंह@Ravi_pratap_01,2012-06-02 13:16:18,0,36,241,1,"Sir, for the well-being of resident's nearby for some times till this epidemic get control. We should restrict tourism spcly foreigners.
@narendramodi @MoHFW_INDIA",4:02 pm · 8 Mar 2020,0,0,0,0,,"@narendramodi,@MoHFW_INDIA",54727071,0
narendra modi,Rohit Kumar@krRohit10,2014-07-16 08:27:40,0,16,75,0,"Plss order to shut down private firms of delhi Ncr  for few days seeing coronavirus danger.firms should be sanitize and every employee should be checked before opening. allow work from home. @narendramodi @drharshvardhan
#coronavirusinindia",3:53 pm · 8 Mar 2020,0,0,0,0,#coronavirusinindia,"@narendramodi,@drharshvardhan",55493625,0
narendra modi,Ghost Army @ghostarmy47,2019-12-17 12:14:40,0,18,640,0,Thanks to @narendramodi ji. We want @BJP4India in power till the time the world exists.,3:49 pm · 8 Mar 2020,0,0,0,0,,"@narendramodi,@BJP4India",66195732,0
narendra modi,V k@Vk62951851,2020-02-28 14:47:32,0,0,7,0,Put entire #RanaKapoor  family along with daughter's behind bar. Auction their property and later hang them for waging economic war against country and citizen #YesBankScam . @narendramodi can't escape the blame until act & bring in foolproof system in banking.,3:30 pm · 8 Mar 2020,0,1,0,0,"#RanaKapoor,#YesBankScam",@narendramodi,53492795,0
narendra modi,yash Sharma@ys72744,2015-05-25 06:59:54,0,10,9,0,She is intelligent and audacious. Proud to see indian young kids coming out so well knowledge. @LicypriyaK @narendramodi. @shashidigital. Need of an hour we should address this asap.,3:21 pm · 8 Mar 2020,0,0,0,0,,"@LicypriyaK,@narendramodi,@shashidigital",53592343,0
narendra modi,MUKESH मालाराम  हिन्दू@malaram0081gour,2015-03-17 19:12:44,0,845,5001,0,"I'm signing off from my account now and I'll be tweeting from the honourable Prime Minister of India Shri @narendramodi 's account.
Thank you for your love and support. Happy Women's Day! #SheInspiresUs",3:20 pm · 8 Mar 2020,0,0,0,0,#SheInspiresUs,@narendramodi,53492798,0
narendra modi,Akhilesh Neelagund@Akhil__INDIAN,2017-05-20 18:06:25,0,135,164,0,"Dear Sister @LicypriyaK I bow for ur Brilliance n Bravery .
Sure,Opposition is using u for Politics but not @narendramodi ji.
Ur thinking,talk,Work will Inspire millions.Spread Positivity in Lives.",3:05 pm · 8 Mar 2020,0,1,0,0,,"@LicypriyaK,@narendramodi",53534034,0
narendra modi,Raj@Raj37062433,2019-12-19 12:36:56,0,0,8,0,"Its time for each and every hindu to stand together and support our PM.Muslims and Buddhist get all the fecilities because the stand together and we don't get such benefits because we do not fight for our rights, its time for us to awake.
@narendramodi @AmitShah",2:54 pm · 8 Mar 2020,0,0,0,0,,"@narendramodi,@AmitShah",71180769,0
narendra modi,Swarnlata Patel@PatelSwarnlata,2018-08-10 04:53:37,0,3,38,0,"Yesterday I was traveling in 22912 train Unfortunately I lost my ticket but I was not aware that I had lost my ticket
￼When TT asked us for a ticket, we told them that we do not have a ticket but his soft copy and irctc massage we have. @narendramodi @PiyushGoyal @AmitShah",2:50 pm · 8 Mar 2020,0,0,0,0,,"@narendramodi,@PiyushGoyal,@AmitShah",78610114,0
narendra modi,Shraddha@GraphicShraddha,2020-03-07 13:31:01,0,8,11,0,"Shriji..You are super women, real hero..You are my mentor.For me you are not only women .you are lord of lorded and you are the one who insipre every person. You are our parents and  Inspirations. 
Thank you shriji for everything . 
@narendramodi @prernamurti",2:42 pm · 8 Mar 2020,1,1,0,1,,"@narendramodi,@prernamurti",53501945,0
narendra modi,@aty@aty83019652,2020-03-04 08:30:55,0,4,112,0,New political discourse starts with a clean slate @PMOIndia @narendramodi,2:26 pm · 8 Mar 2020,0,0,0,0,,"@aty@aty83019652,@PMOIndia,@narendramodi",85629948,0
narendra modi,Chowkidar Krunals9@KRUNALSAKHIDAS1,2017-04-20 08:20:38,0,37,142,0,#RanaKapoor take action against Rana kapoor and minimum jail 35-40 years @narendramodi @AmitShah  its investor normal public heard money I request to respected Modi sir please take strong action against Rana kapoor ,2:13 pm · 8 Mar 2020,0,0,0,0,#RanaKapoor,"@narendramodi,@AmitShah",71180775,0
narendra modi,Vivekanand@Vivekan81560174,2018-11-01 05:21:22,0,14,33,0,#savethischild by providing financial help for curing his disease....pls ir look into the matter... @narendramodi @PMOIndia @smritiirani @MoHFW_INDIA,1:43 pm · 8 Mar 2020,1,1,0,1,#savethischild,"@narendramodi,@PMOIndia,@smritiirani,@MoHFW_INDIA",97328836,0
narendra modi,Dr.Atul Patel@DrAtulPatel,2012-05-25 09:53:56,0,2,42,0,"Part Of Haryana Flyover Collapses Within Six Month Of Its Inauguration. When there will b civil negligence ( as medical negligence ). @narendramodi
 @https://www.ndtv.com/india-news/gurgaon-part-of-haryana-flyover-collapses-within-six-month-of-its-inauguration-2191644?amp=1",1:40 pm · 8 Mar 2020,0,0,0,0,,@narendramodi,53492801,0
narendra modi,saurabh lodha@saurabhlodha4,2013-04-28 19:27:18,0,4,41,0,"Demonetization, GST, FPI Rollback, Tax Cuts ,TDS on Withdrawls ,  Punjab Maharashtra Co-op Bank, Now Yes Bank!
None of the Above was smooth and well prepared.
This Cannot be a mere coincidence
Sudhro FM and Team...
She is Letting you down @narendramodi
#ResignMadam
@nsitharaman",1:32 pm · 8 Mar 2020,0,0,0,0,#ResignMadam,"@narendramodi,@nsitharaman",56270480,0
narendra modi,Atri Pandey@Atripandey09,2016-03-07 10:13:11,0,42,60,0,"Where were these machines when he ws committing theft where ws fm where were auditing team 
Y normal indians r suffering 
एक तो पैसा भी दो उपर से हरामिपना भी झेलो 
सही खेल रहे हो 
@narendramodi
@nsitharaman",1:12 pm · 8 Mar 2020,0,0,0,0,,"@narendramodi,@nsitharaman",56270480,0
